1000,0.10,10,0,692.640336ms,114.884µs,19.544µs,14.584µs,17.635µs,13.988µs,13.92µs,13.767µs,16.635µs,13.9µs,2.535002ms
1000,0.10,10,1,693.058051ms,112.597µs,19.238µs,14.16µs,17.255µs,13.905µs,13.622µs,13.618µs,16.509µs,13.925µs,2.3423ms
1000,0.10,10,2,681.048682ms,114.313µs,19.569µs,14.26µs,17.057µs,13.934µs,13.629µs,13.759µs,18.597µs,14.044µs,20.722623ms
1000,0.10,10,3,703.416117ms,110.969µs,19.535µs,14.194µs,16.813µs,14.158µs,13.784µs,13.638µs,19.24µs,14.056µs,13.684µs
1000,0.10,10,4,671.06172ms,111.842µs,19.511µs,14.543µs,17.507µs,14.184µs,39.268µs,16.411µs,18.527µs,18.290718ms,1.794592ms
1000,0.10,10,5,694.928516ms,116.863µs,19.336µs,14.355µs,17.163µs,13.843µs,13.631µs,13.607µs,17.246µs,14.051µs,7.998014ms
1000,0.10,10,6,696.194373ms,114.816µs,19.206µs,14.292µs,17.256µs,13.75µs,13.891µs,13.711µs,16.655µs,13.686µs,13.73µs
1000,0.10,10,7,689.659522ms,108.621µs,18.917µs,14.054µs,17.128µs,13.806µs,13.706µs,13.6µs,16.569µs,13.674µs,13.503µs
1000,0.10,10,8,718.400762ms,104.379µs,19.512µs,14.288µs,17.504µs,14.346µs,13.796µs,13.874µs,16.528µs,14.03µs,13.79µs
1000,0.10,10,9,692.727488ms,115.664µs,19.236µs,14.329µs,17.276µs,14.184µs,13.657µs,13.679µs,17.509µs,13.793µs,13.649µs
1000,0.10,10,10,694.605661ms,110.907µs,19.513µs,14.595µs,17.173µs,13.907µs,13.865µs,13.679µs,17.4µs,13.848µs,13.644µs
1000,0.10,10,11,695.30507ms,113.301µs,19.305µs,14.394µs,17.444µs,13.92µs,13.811µs,13.575µs,16.463µs,13.598µs,2.47447ms
1000,0.10,10,12,695.026901ms,106.861µs,19.199µs,14.279µs,17.423µs,14.04µs,13.693µs,13.713µs,16.501µs,13.777µs,6.282886ms
1000,0.10,10,13,762.283668ms,134.093µs,20.277µs,14.904µs,21.172µs,14.099µs,14.04µs,13.694µs,17.759µs,42.319155ms,66.545µs
1000,0.10,10,14,702.667651ms,110.872µs,18.783µs,14.129µs,23.389µs,13.979µs,13.46µs,13.546µs,20.744µs,13.843µs,13.504µs
1000,0.10,10,15,679.514281ms,112.347µs,19.22µs,13.957µs,17.059µs,13.732µs,13.613µs,13.648µs,17.593µs,13.582µs,20.151966ms
1000,0.10,10,16,703.777057ms,109.324µs,18.973µs,14.596µs,17.158µs,14.108µs,13.79µs,38.51µs,18.942µs,13.909µs,13.54µs
1000,0.10,10,17,726.962145ms,122.427µs,19.131µs,14.014µs,16.978µs,13.536µs,13.499µs,13.455µs,16.556µs,13.495µs,13.428µs
1000,0.10,10,18,698.042729ms,112.371µs,19.645µs,14.221µs,17.3µs,13.644µs,13.638µs,13.34µs,19.223µs,13.84µs,13.65µs
1000,0.10,10,19,672.359026ms,98.99µs,19.358µs,14.37µs,21.236µs,14.11µs,13.669µs,13.501µs,19.82µs,26.540875ms,70.539µs
1000,0.10,31,0,326.414372ms,121.242µs,18.635µs,13.911µs,16.872µs,13.787µs,13.582µs,36.031115ms,70.657µs,6.70226ms,4.456659ms
1000,0.10,31,1,324.443388ms,106.587µs,19.88µs,14.502µs,17.195µs,13.896µs,13.749µs,37.389347ms,67.481µs,12.685533ms,1.552113ms
1000,0.10,31,2,324.101951ms,104.735µs,19.007µs,14.395µs,16.991µs,13.741µs,13.571µs,13.651µs,33.848789ms,14.351061ms,72.587µs
1000,0.10,31,3,308.012368ms,111.866µs,18.89µs,14.063µs,16.577µs,13.647µs,47.449527ms,73.557µs,16.899803ms,68.458µs,695.256µs
1000,0.10,31,4,314.675243ms,109.792µs,18.645µs,14.555µs,16.993µs,13.984µs,14.004µs,13.23695ms,47.317686ms,68.569µs,15.729µs
1000,0.10,31,5,318.672933ms,116.148µs,18.054µs,14.411µs,17.952µs,13.851µs,27.940257ms,95.023µs,21.077µs,18.256068ms,5.684249ms
1000,0.10,31,6,325.039641ms,123.211µs,19.291µs,14.399µs,32.248µs,14.25µs,14.039µs,27.35417ms,73.866µs,21.436962ms,73.302µs
1000,0.10,31,7,325.588057ms,112.838µs,19.673µs,14.494µs,17.024µs,13.824µs,13.736µs,40.733161ms,69.9µs,7.528952ms,69.957µs
1000,0.10,31,8,315.837807ms,110.906µs,19.028µs,14.064µs,16.931µs,13.656µs,13.379µs,47.724303ms,88.835µs,15.554812ms,77.257µs
1000,0.10,31,9,329.911219ms,110.845µs,18.875µs,14.249µs,32.441µs,14.57µs,14µs,13.842µs,27.832045ms,49.633µs,11.892831ms
1000,0.10,31,10,325.414154ms,100.81µs,19.179µs,15.016µs,17.579µs,14.627µs,21.222µs,20.973265ms,32.28553ms,73.931µs,15.928µs
1000,0.10,31,11,331.566385ms,128.774µs,111.469µs,15.761µs,28.875µs,15.199µs,14.475µs,28.740713ms,68.261µs,23.255214ms,70.055µs
1000,0.10,31,12,331.810581ms,130.38µs,18.596µs,14.384µs,16.602µs,14.061µs,13.801µs,40.618562ms,77.992µs,15.935µs,14.24µs
1000,0.10,31,13,306.933564ms,117.348µs,19.275µs,14.736µs,43.992µs,16.419µs,46.611568ms,17.885194ms,90.411µs,15.782µs,14.179µs
1000,0.10,31,14,327.914365ms,116.894µs,18.749µs,14.673µs,16.933µs,14.098µs,15.215699ms,68.832µs,31.702193ms,65.683µs,15.907µs
1000,0.10,31,15,331.374418ms,101.78µs,19.827µs,14.86µs,34.496µs,114.180193ms,294.077796ms,100.517µs,23.884µs,24.195825ms,646.05µs
1000,0.10,31,16,326.931706ms,115.519µs,19.064µs,14.168µs,17.215µs,13.982µs,13.553µs,39.837117ms,73.175µs,7.963984ms,75.624µs
1000,0.10,31,17,324.944682ms,104.004µs,18.838µs,14.462µs,17.373µs,13.807µs,13.749µs,37.052553ms,63.764µs,4.101676ms,5.87656ms
1000,0.10,31,18,304.8492ms,117.11µs,19.526µs,14.633µs,18.407µs,14.145µs,44.789462ms,22.929808ms,80.3µs,15.874µs,14.371µs
1000,0.10,31,19,320.5064ms,116.335µs,19.265µs,14.251µs,87.315µs,15.544µs,31.256388ms,75.04µs,20.017µs,14.267883ms,7.377787ms
1000,0.10,6,0,1.002649521s,174.98µs,21.746µs,14.858µs,17.681µs,14.177µs,13.971µs,37.77µs,20.924µs,14.139µs,13.991µs
1000,0.10,6,1,1.005502296s,110.848µs,19.569µs,14.216µs,17.135µs,14.017µs,13.795µs,13.954µs,35.876µs,14.305µs,13.764µs
1000,0.10,6,2,999.112827ms,105.469µs,19.317µs,14.363µs,17.033µs,14.047µs,13.623µs,13.599µs,16.315µs,13.956µs,13.571µs
1000,0.10,6,3,1.008210485s,120.539µs,19.336µs,14.265µs,17.366µs,14.281µs,13.811µs,13.903µs,18.795µs,14.484µs,13.812µs
1000,0.10,6,4,1.006061381s,109.88µs,18.888µs,14.311µs,48.299µs,14.191µs,13.54µs,13.45µs,50.135µs,14.634µs,13.815µs
1000,0.10,6,5,999.083341ms,114.254µs,38.541µs,15.717µs,17.504µs,13.943µs,13.677µs,13.668µs,16.693µs,13.814µs,13.398µs
1000,0.10,6,6,1.003521047s,120.044µs,19.185µs,14.608µs,17.275µs,14.101µs,13.965µs,14.131µs,18.138µs,13.967µs,13.945µs
1000,0.10,6,7,1.001469303s,109.859µs,19.335µs,14.478µs,17.455µs,14.045µs,13.698µs,13.684µs,17.548µs,13.835µs,13.726µs
1000,0.10,6,8,1.016626449s,88.552µs,19.115µs,14.269µs,23.281µs,13.836µs,13.641µs,13.5µs,22.319µs,13.865µs,13.669µs
1000,0.10,6,9,1.009910764s,111.758µs,18.963µs,14.415µs,17.246µs,14.003µs,39.587µs,16.135µs,20.242µs,14.353µs,13.635µs
1000,0.10,6,10,989.828656ms,111.47µs,19.483µs,14.488µs,17.016µs,14.205µs,13.596µs,13.602µs,16.447µs,13.958µs,13.701µs
1000,0.10,6,11,1.000226688s,124.225µs,20.82µs,14.226µs,17.169µs,13.703µs,13.904µs,13.581µs,17.526µs,13.658µs,13.654µs
1000,0.10,6,12,1.050610559s,118.635µs,19.282µs,14.391µs,49.62µs,14.315µs,13.928µs,13.734µs,16.866µs,14.171µs,13.774µs
1000,0.10,6,13,1.00479826s,128.449µs,19.505µs,14.439µs,17.325µs,13.939µs,13.509µs,13.584µs,16.658µs,13.773µs,13.583µs
1000,0.10,6,14,1.018837698s,125.687µs,19.284µs,14.74µs,50.636µs,14.498µs,14.065µs,13.863µs,18.117µs,13.992µs,13.801µs
1000,0.10,6,15,1.009833674s,113.126µs,19.104µs,14.299µs,51.319µs,14.214µs,13.703µs,13.441µs,16.385µs,13.645µs,13.493µs
1000,0.10,6,16,1.009864951s,114.106µs,19.3µs,14.452µs,17.236µs,13.637µs,13.496µs,13.373µs,15.941µs,13.492µs,13.436µs
1000,0.10,6,17,707.71547ms,107.972µs,18.983µs,14.44µs,290.96878ms,75.904µs,15.89µs,34.061µs,19.102µs,14.018µs,13.629µs
1000,0.10,6,18,1.0111079s,117.473µs,19.762µs,14.607µs,17.484µs,13.806µs,13.613µs,13.602µs,17.317µs,40.416µs,16.167µs
1000,0.10,6,19,1.007182039s,114.372µs,19.298µs,14.611µs,52.374µs,14.401µs,13.602µs,13.71µs,17.695µs,13.895µs,13.561µs
1000,0.25,10,0,913.858178ms,108.488µs,18.223µs,14.267µs,16.786µs,13.636µs,13.512µs,69.146784ms,74.664691ms,66.115µs,15.649µs
1000,0.25,10,1,910.370499ms,110.169µs,43.119µs,16.716µs,17.396µs,13.987µs,61.579223ms,78.352µs,20.264µs,40.063588ms,9.097658ms
1000,0.25,10,2,879.970761ms,106.29µs,19.255µs,14.365µs,16.917µs,13.812µs,13.676µs,73.152784ms,61.701828ms,80.824µs,15.876µs
1000,0.25,10,3,885.749325ms,110.297µs,19.246µs,14.301µs,16.786µs,13.662µs,13.443µs,125.780448ms,68.713µs,1.975598ms,24.926µs
1000,0.25,10,4,863.320334ms,108.316µs,19.107µs,14.074µs,16.689µs,13.888µs,13.659µs,89.807653ms,59.481781ms,1.923038ms,24.424µs
1000,0.25,10,5,879.008925ms,106.189µs,19.107µs,14.54µs,17.057µs,13.845µs,47.789252ms,75.69µs,69.188748ms,31.998607ms,1.050845ms
1000,0.25,10,6,1.000742511s,111.79µs,19.339µs,14.357µs,17.546µs,13.887µs,13.54µs,130.150845ms,77.672µs,15.637µs,13.968µs
1000,0.25,10,7,876.385459ms,127.736µs,21.436µs,15.023µs,17.963µs,14.642µs,14.42µs,144.540315ms,75.161µs,24.250014ms,71.229µs
1000,0.25,10,8,847.507272ms,114.042µs,19.279µs,14.366µs,16.939µs,40.719µs,15.981µs,80.901298ms,17.700586ms,66.898358ms,59.355µs
1000,0.25,10,9,859.946386ms,109.282µs,18.809µs,14.062µs,16.981µs,13.634µs,13.538µs,98.89023ms,59.556568ms,10.73836ms,73.964µs
1000,0.25,10,10,978.19271ms,104.764µs,19.017µs,14.193µs,16.91µs,14.094µs,13.854µs,13.726µs,117.364589ms,74.284µs,15.638µs
1000,0.25,10,11,853.614603ms,108.937µs,19.261µs,14.338µs,16.834µs,13.837µs,97.756188ms,75.922µs,20.165µs,57.708656ms,3.317134ms
1000,0.25,10,12,908.751858ms,113.344µs,19.022µs,14.184µs,17.1µs,13.84µs,13.64µs,55.280476ms,91.772µs,46.237049ms,8.069741ms
