1000,0.25,6,3,365.191984ms,452.263135ms,135.008475ms,21.262414ms,92.878526ms,51.685µs,19.455µs,28.681276ms,101.167µs,12.334539ms,4.452983ms
1000,0.25,6,4,273.441695ms,615.826398ms,52.513µs,76.512689ms,72.742103ms,50.746µs,78.760242ms,54.382µs,24.04µs,6.749646ms,1.571079ms
1000,0.25,6,5,445.68919ms,331.815252ms,135.137919ms,119.031473ms,76.448532ms,48.073µs,18.154µs,11.09273ms,698.649µs,959.172µs,923.648µs
1000,0.25,6,6,278.628373ms,493.625612ms,81.634µs,352.271867ms,59.549µs,23.04µs,582.793µs,694.592µs,690.712µs,723.507µs,618.365µs
1000,0.25,6,7,268.947718ms,836.998977ms,54.655µs,20.859µs,33.255µs,9.301044ms,210.991µs,108.919µs,68.979µs,18.145µs,1.115988ms
1000,0.25,6,8,458.993748ms,28.121726ms,288.105611ms,102.410306ms,205.890172ms,179.057µs,124.107254ms,1.794574ms,1.362536ms,1.705178ms,1.286017ms
1000,0.25,6,9,842.023478ms,176.081486ms,65.616532ms,17.33212ms,181.641µs,13.275697ms,11.440284ms,73.300953ms,50.471µs,676.576µs,1.303001ms
1000,0.25,6,10,469.258512ms,234.033878ms,123.157576ms,57.362µs,96.74509ms,122.008835ms,35.488987ms,50.891µs,58.304407ms,47.988µs,1.033328ms
1000,0.25,6,11,271.82967ms,524.973077ms,100.32529ms,39.606553ms,66.707919ms,38.860425ms,19.019707ms,50.993986ms,1.93981ms,1.571396ms,1.377635ms
1000,0.25,6,12,443.034592ms,54.490068ms,210.340775ms,219.625007ms,50.038219ms,21.333117ms,17.336722ms,38.811471ms,37.911198ms,22.498151ms,1.275577ms
1000,0.25,6,13,275.499661ms,526.071324ms,127.855052ms,20.04831ms,15.597419ms,58.307322ms,81.125323ms,3.751562ms,63.36µs,16.859156ms,3.900002ms
1000,0.25,6,14,275.417437ms,530.933744ms,54.779239ms,65.650861ms,27.699025ms,102.469541ms,44.885011ms,11.802072ms,49.089µs,6.156444ms,5.601438ms
1000,0.25,6,15,271.478632ms,507.864562ms,25.364356ms,54.546749ms,254.143269ms,1.203887ms,37.167µs,20.277µs,21.785µs,17.641µs,103.164µs
1000,0.25,6,16,287.653254ms,671.796171ms,67.123µs,57.32563ms,112.148µs,24.363396ms,102.803µs,19.133µs,40.570045ms,42.195413ms,517.608µs
1000,0.25,6,17,278.075005ms,712.602703ms,27.387932ms,96.020224ms,54.025µs,19.84µs,17.369µs,16.686µs,22.977µs,196.906µs,512.05µs
1000,0.25,6,18,270.875488ms,846.374893ms,72.646µs,24.509µs,26.702µs,1.970237ms,178.78µs,776.627µs,773.579µs,772.577µs,1.429527ms
1000,0.25,6,19,281.78894ms,508.227967ms,116.085652ms,67.851µs,216.113268ms,49.678µs,23.787µs,18.843µs,21.628µs,454.896µs,839.929µs
1000,0.50,10,0,185.256816ms,373.738365ms,550.036083ms,124.482913ms,36.00036ms,166.412µs,6.177943ms,39.661µs,29.052649ms,434.21µs,2.760635ms
1000,0.50,10,1,187.361591ms,705.512548ms,166.44422ms,60.465975ms,57.50259ms,115.519637ms,45.894µs,19.365µs,26.599µs,11.594037ms,3.939011ms
1000,0.50,10,2,184.445532ms,743.432484ms,38.328431ms,192.120483ms,66.459µs,54.51501ms,64.85µs,20.268165ms,60.471132ms,3.828672ms,3.066175ms
1000,0.50,10,3,183.56042ms,760.009063ms,193.64µs,21.672µs,78.851001ms,240.530883ms,49.573µs,19.389µs,32.103514ms,47.838µs,8.772052ms
1000,0.50,10,4,184.761722ms,721.361513ms,90.960467ms,37.093485ms,92.862652ms,43.980993ms,15.203259ms,107.576522ms,15.658862ms,8.928761ms,2.687579ms
1000,0.50,10,5,183.633614ms,640.742599ms,178.649954ms,109.803ms,53.065µs,180.382084ms,52.582µs,19.205377ms,10.371814ms,1.71876ms,2.523947ms
1000,0.50,10,6,189.207562ms,778.65104ms,84.474µs,15.709971ms,72.947813ms,143.363712ms,53.348µs,47.608903ms,72.13048ms,1.146816ms,2.305177ms
