1000,0.25,6,18,1.417316634s,1706466762940892987
1000,0.25,6,19,1.270509557s,1706466764358256754
1000,0.50,10,0,883.422808ms,1706466765638249324
1000,0.50,10,1,857.576516ms,1706466766521772019
1000,0.50,10,2,1.155617346s,1706466767379424760
1000,0.50,10,3,1.268902726s,1706466768535119573
1000,0.50,10,4,1.033264649s,1706466769804071039
1000,0.50,10,5,800.44965ms,1706466770837416229
1000,0.50,10,6,847.099015ms,1706466771637914160
1000,0.50,10,7,754.928692ms,1706466772485062364
1000,0.50,10,8,1.417395191s,1706466773240039534
1000,0.50,10,9,1.229794287s,1706466774657487306
1000,0.50,10,10,782.735368ms,1706466775887344658
1000,0.50,10,11,768.390242ms,1706466776670135253
1000,0.50,10,12,1.114394267s,1706466777438573859
1000,0.50,10,13,849.991042ms,1706466778553052702
1000,0.50,10,14,704.43495ms,1706466779403119764
1000,0.50,10,15,1.146839067s,1706466780107604974
1000,0.50,10,16,915.7716ms,1706466781254492110
1000,0.50,10,17,787.786911ms,1706466782170338859
1000,0.50,10,18,989.491856ms,1706466782958198233
1000,0.50,10,19,931.658446ms,1706466783947743617
1000,0.50,31,0,369.705087ms,1706466784884691160
1000,0.50,31,1,372.000294ms,1706466785254482488
1000,0.50,31,2,410.353006ms,1706466785626556008
1000,0.50,31,3,428.785551ms,1706466786036966451
1000,0.50,31,4,364.722008ms,1706466786465910574
1000,0.50,31,5,395.827106ms,1706466786830697562
1000,0.50,31,6,358.583235ms,1706466787226570940
1000,0.50,31,7,338.005084ms,1706466787585206815
1000,0.50,31,8,447.074593ms,1706466787923286825
1000,0.50,31,9,675.495585ms,1706466788370410769
1000,0.50,31,10,372.160453ms,1706466789045975032
1000,0.50,31,11,398.795812ms,1706466789418204743
1000,0.50,31,12,450.959749ms,1706466789817063471
1000,0.50,31,13,346.529582ms,1706466790268093998
1000,0.50,31,14,350.732988ms,1706466790614692916
1000,0.50,31,15,396.886618ms,1706466790965467459
1000,0.50,31,16,357.198548ms,1706466791362416113
1000,0.50,31,17,316.004359ms,1706466791719666844
1000,0.50,31,18,337.723981ms,1706466792035725568
1000,0.50,31,19,350.075761ms,1706466792373494530
1000,0.50,6,0,1.527912443s,1706466792728926819
1000,0.50,6,1,1.472186997s,1706466794256931249
1000,0.50,6,2,1.156833354s,1706466795729194906
1000,0.50,6,3,1.349276095s,1706466796886101907
1000,0.50,6,4,1.425894612s,1706466798235454637
1000,0.50,6,5,1.4023651s,1706466799661398462
1000,0.50,6,6,1.05390345s,1706466801063847056
1000,0.50,6,7,1.197061522s,1706466802117802834
1000,0.50,6,8,1.27062172s,1706466803314909738
1000,0.50,6,9,1.397022689s,1706466804585600462
1000,0.50,6,10,1.487220632s,1706466805982696415
1000,0.50,6,11,1.993057389s,1706466807469996801
1000,0.50,6,12,1.96864529s,1706466809463130249
1000,0.50,6,13,1.334805877s,1706466811431854878
1000,0.50,6,14,1.312450289s,1706466812766713111
1000,0.50,6,15,1.397951205s,1706466814079211524
1000,0.50,6,16,1.103606357s,1706466815477211078
1000,0.50,6,17,1.208171633s,1706466816580894256
1000,0.50,6,18,1.245924724s,1706466817789113682
1000,0.50,6,19,1.303154089s,1706466819035115482
1000,0.75,10,0,952.882913ms,1706466820347768347
1000,0.75,10,1,718.721646ms,1706466821300705093
1000,0.75,10,2,843.386421ms,1706466822019506384
1000,0.75,10,3,791.7747ms,1706466822862975037
1000,0.75,10,4,887.316818ms,1706466823654801143
1000,0.75,10,5,920.11785ms,1706466824542167865
1000,0.75,10,6,934.057874ms,1706466825462364123
1000,0.75,10,7,823.957351ms,1706466826396496466
1000,0.75,10,8,920.145752ms,1706466827220533825
1000,0.75,10,9,892.973923ms,1706466828140726271
1000,0.75,10,10,1.036594331s,1706466829033777501
1000,0.75,10,11,868.199622ms,1706466830070418457
1000,0.75,10,12,877.445297ms,1706466830938789972
1000,0.75,10,13,936.017788ms,1706466831816281928
1000,0.75,10,14,892.665018ms,1706466832752376948
1000,0.75,10,15,888.882936ms,1706466833645121153
1000,0.75,10,16,995.478562ms,1706466834534083226
1000,0.75,10,17,996.279108ms,1706466835529643946
1000,0.75,10,18,1.00380679s,1706466836525974520
1000,0.75,10,19,1.006312934s,1706466837529841268
1000,0.75,31,0,441.950537ms,1706466838542730028
1000,0.75,31,1,543.85975ms,1706466838984773748
1000,0.75,31,2,574.081873ms,1706466839528700289
1000,0.75,31,3,499.284364ms,1706466840102854437
1000,0.75,31,4,753.267565ms,1706466840602216201
1000,0.75,31,5,601.519408ms,1706466841355550114
1000,0.75,31,6,536.810323ms,1706466841957143643
1000,0.75,31,7,422.884641ms,1706466842494021152
1000,0.75,31,8,552.912649ms,1706466842916973672
1000,0.75,31,9,428.589753ms,1706466843469952345
1000,0.75,31,10,587.399331ms,1706466843898607997
1000,0.75,31,11,565.499961ms,1706466844486095465
1000,0.75,31,12,559.014595ms,1706466845051662557
1000,0.75,31,13,587.190017ms,1706466845610750327
1000,0.75,31,14,646.139343ms,1706466846198014862
1000,0.75,31,15,563.666571ms,1706466846844232506
1000,0.75,31,16,594.895012ms,1706466847407964620
1000,0.75,31,17,577.492952ms,1706466848002924192
1000,0.75,31,18,584.662523ms,1706466848580488009
1000,0.75,31,19,611.457992ms,1706466849165228797
1000,0.75,6,0,1.905102677s,1706466849782794685
1000,0.75,6,1,1.808939377s,1706466851687996345
1000,0.75,6,2,1.687497109s,1706466853496994708
1000,0.75,6,3,1.611831357s,1706466855184544783
1000,0.75,6,4,1.673015181s,1706466856796421428
1000,0.75,6,5,1.62170676s,1706466858469486837
1000,0.75,6,6,1.751653979s,1706466860091242917
1000,0.75,6,7,2.762084779s,1706466861842946146
1000,0.75,6,8,1.917646352s,1706466864605108585
1000,0.75,6,9,2.458510924s,1706466866522803717
1000,0.75,6,10,1.815690422s,1706466868981388624
1000,0.75,6,11,1.779691478s,1706466870797127389
1000,0.75,6,12,2.148502867s,1706466872576871995
1000,0.75,6,13,1.811512254s,1706466874725453141
1000,0.75,6,14,1.841064642s,1706466876537026781
1000,0.75,6,15,2.023442883s,1706466878378169385
1000,0.75,6,16,1.789995468s,1706466880401670252
1000,0.75,6,17,1.897718641s,1706466882191728046
1000,0.75,6,18,1.538480276s,1706466884089499019
1000,0.75,6,19,1.509192537s,1706466885628036825
1000,0.90,10,0,1.25105981s,1706466887147557306
1000,0.90,10,1,1.017422598s,1706466888398708578
1000,0.90,10,2,1.118675343s,1706466889416207778
1000,0.90,10,3,948.558254ms,1706466890534963189
1000,0.90,10,4,1.076406485s,1706466891483567624
1000,0.90,10,5,1.231134422s,1706466892560049891
1000,0.90,10,6,1.146063179s,1706466893791230444
1000,0.90,10,7,1.092338477s,1706466894937369879
1000,0.90,10,8,1.017363068s,1706466896029946382
1000,0.90,10,9,959.410355ms,1706466897047356785
1000,0.90,10,10,1.540289647s,1706466898006839898
1000,0.90,10,11,975.063695ms,1706466899547205108
1000,0.90,10,12,1.007675199s,1706466900522343539
1000,0.90,10,13,1.060345435s,1706466901530098641
1000,0.90,10,14,1.299731117s,1706466902590495454
1000,0.90,10,15,1.08661643s,1706466903890301342
1000,0.90,10,16,1.029584474s,1706466904976995561
1000,0.90,10,17,923.626335ms,1706466906006627276
1000,0.90,10,18,1.036742093s,1706466906930303394
1000,0.90,10,19,1.214679576s,1706466907967093113
1000,0.90,31,0,614.239864ms,1706466909188681439
1000,0.90,31,1,672.088573ms,1706466909802976758
1000,0.90,31,2,620.025395ms,1706466910475126276
1000,0.90,31,3,607.276327ms,1706466911095203594
1000,0.90,31,4,746.13292ms,1706466911702550466
1000,0.90,31,5,491.706219ms,1706466912448753850
1000,0.90,31,6,719.563334ms,1706466912940532304
1000,0.90,31,7,595.645314ms,1706466913660176122
1000,0.90,31,8,575.29591ms,1706466914255893198
1000,0.90,31,9,706.131133ms,1706466914831274475
1000,0.90,31,10,664.480375ms,1706466915537480039
1000,0.90,31,11,831.166849ms,1706466916202004734
1000,0.90,31,12,718.563572ms,1706466917033239339
1000,0.90,31,13,629.343745ms,1706466917751871410
1000,0.90,31,14,870.734345ms,1706466918381286216
1000,0.90,31,15,674.960819ms,1706466919252089069
1000,0.90,31,16,660.244934ms,1706466919927127932
1000,0.90,31,17,722.383038ms,1706466920587443025
1000,0.90,31,18,622.388986ms,1706466921309898311
1000,0.90,31,19,623.69772ms,1706466921932352922
1000,0.90,6,0,1.836445062s,1706466922562573162
1000,0.90,6,1,1.525671836s,1706466924399080403
1000,0.90,6,2,1.846323138s,1706466925924802874
1000,0.90,6,3,2.123631792s,1706466927771181276
1000,0.90,6,4,1.597332275s,1706466929894888730
1000,0.90,6,5,1.442549959s,1706466931492270778
1000,0.90,6,6,1.805555734s,1706466932934871566
1000,0.90,6,7,1.448262596s,1706466934740481968
1000,0.90,6,8,1.446203804s,1706466936188821676
1000,0.90,6,9,1.680777918s,1706466937635107686
1000,0.90,6,10,1.490293828s,1706466939315939330
1000,0.90,6,11,1.244978181s,1706466940806312555
1000,0.90,6,12,1.599383392s,1706466942051341389
1000,0.90,6,13,2.046507106s,1706466943650782844
1000,0.90,6,14,1.425856548s,1706466945697374473
1000,0.90,6,15,1.6456823s,1706466947123307072
1000,0.90,6,16,2.337844369s,1706466948769042635
1000,0.90,6,17,2.093833576s,1706466951106935759
1000,0.90,6,18,1.792630436s,1706466953200847648
1000,0.90,6,19,1.935542552s,1706466954993554293
2000,0.10,10,0,1.564974591s,1706466956939524323
2000,0.10,10,1,2.307588238s,1706466958504575253
2000,0.10,10,2,2.43773515s,1706466960812222426
2000,0.10,10,3,2.069808605s,1706466963250006694
2000,0.10,10,4,1.754865321s,1706466965319878076
2000,0.10,10,5,2.061739866s,1706466967074820756
2000,0.10,10,6,2.322482294s,1706466969136612437
2000,0.10,10,7,2.216028833s,1706466971459170192
2000,0.10,10,8,2.472611868s,1706466973675262807
2000,0.10,10,9,1.969724668s,1706466976147956967
2000,0.10,10,10,2.261300937s,1706466978117761436
2000,0.10,10,11,2.157295792s,1706466980379114443
2000,0.10,10,12,2.259497244s,1706466982536468723
2000,0.10,10,13,2.635589642s,1706466984796043784
2000,0.10,10,14,2.086261926s,1706466987431709360
2000,0.10,10,15,2.243759375s,1706466989518048021
2000,0.10,10,16,2.168720886s,1706466991761865111
2000,0.10,10,17,2.2373707s,1706466993930660917
2000,0.10,10,18,2.711616758s,1706466996168108983
2000,0.10,10,19,2.504752498s,1706466998879807466
2000,0.10,44,0,631.24618ms,1706467001390512826
2000,0.10,44,1,630.802151ms,1706467002021849811
2000,0.10,44,2,696.602901ms,1706467002652698678
2000,0.10,44,3,635.395633ms,1706467003349377852
2000,0.10,44,4,567.768618ms,1706467003984832356
2000,0.10,44,5,498.362004ms,1706467004552648263
2000,0.10,44,6,999.012006ms,1706467005051089293
2000,0.10,44,7,577.086024ms,1706467006050187076
2000,0.10,44,8,501.68402ms,1706467006627327085
2000,0.10,44,9,453.86135ms,1706467007129088214
2000,0.10,44,10,511.124871ms,1706467007583026555
2000,0.10,44,11,436.136479ms,1706467008094225837
2000,0.10,44,12,544.323012ms,1706467008530414756
2000,0.10,44,13,384.027259ms,1706467009074787116
2000,0.10,44,14,434.743105ms,1706467009458862623
2000,0.10,44,15,588.648355ms,1706467009893661716
2000,0.10,44,16,601.927033ms,1706467010482356843
2000,0.10,44,17,465.710419ms,1706467011084353441
2000,0.10,44,18,336.674759ms,1706467011550143021
2000,0.10,44,19,435.182872ms,1706467011886864710
2000,0.10,7,0,2.416723065s,1706467012327178546
2000,0.10,7,1,2.786235967s,1706467014743998746
2000,0.10,7,2,2.968482964s,1706467017530312142
2000,0.10,7,3,2.949900311s,1706467020498881879
2000,0.10,7,4,3.183559036s,1706467023448864195
2000,0.10,7,5,3.490697431s,1706467026632476153
2000,0.10,7,6,2.334785835s,1706467030123251369
2000,0.10,7,7,2.470453026s,1706467032458263249
2000,0.10,7,8,2.125409595s,1706467034928789428
2000,0.10,7,9,2.483194686s,1706467037054245243
2000,0.10,7,10,1.930639578s,1706467039537499969
2000,0.10,7,11,1.886015864s,1706467041468219363
2000,0.10,7,12,1.927897065s,1706467043354314821
2000,0.10,7,13,2.77129788s,1706467045282265101
2000,0.10,7,14,1.907744935s,1706467048053620757
2000,0.10,7,15,2.126486988s,1706467049961420400
2000,0.10,7,16,2.276503594s,1706467052087967925
2000,0.10,7,17,1.680090362s,1706467054364554581
2000,0.10,7,18,1.746065899s,1706467056044721316
2000,0.10,7,19,2.075372367s,1706467057790841892
2000,0.25,10,0,1.468646136s,1706467059876221558
2000,0.25,10,1,1.371043125s,1706467061344930221
2000,0.25,10,2,1.822498456s,1706467062716020290
2000,0.25,10,3,1.331031627s,1706467064538574077
2000,0.25,10,4,1.416004702s,1706467065869664130
2000,0.25,10,5,2.230474301s,1706467067285729858
2000,0.25,10,6,2.013435335s,1706467069516264995
2000,0.25,10,7,1.802713411s,1706467071529749105
2000,0.25,10,8,2.683736948s,1706467073332520023
2000,0.25,10,9,1.721690049s,1706467076016334488
2000,0.25,10,10,2.210000309s,1706467077738074106
2000,0.25,10,11,1.881812137s,1706467079948151644
2000,0.25,10,12,1.516433577s,1706467081830038556
2000,0.25,10,13,2.149910511s,1706467083346551436
2000,0.25,10,14,1.847648918s,1706467085496539547
2000,0.25,10,15,1.89194036s,1706467087344235285
2000,0.25,10,16,2.057536485s,1706467089236230149
2000,0.25,10,17,1.78579198s,1706467091293824003
2000,0.25,10,18,2.522069779s,1706467093079692962
2000,0.25,10,19,1.866666891s,1706467095601812958
2000,0.25,44,0,641.621361ms,1706467097474801425
2000,0.25,44,1,836.948272ms,1706467098116507324
2000,0.25,44,2,812.183171ms,1706467098953543583
2000,0.25,44,3,715.30415ms,1706467099765815357
2000,0.25,44,4,728.822482ms,1706467100481186498
2000,0.25,44,5,764.5577ms,1706467101210059876
2000,0.25,44,6,955.816411ms,1706467101974694423
2000,0.25,44,7,1.180936793s,1706467102930561300
2000,0.25,44,8,857.477619ms,1706467104111573502
2000,0.25,44,9,988.136367ms,1706467104969136485
2000,0.25,44,10,712.827346ms,1706467105957340098
2000,0.25,44,11,769.133175ms,1706467106670235275
2000,0.25,44,12,1.019960101s,1706467107439449368
2000,0.25,44,13,851.882738ms,1706467108459488629
2000,0.25,44,14,676.165596ms,1706467109311452483
2000,0.25,44,15,775.786766ms,1706467109987694300
2000,0.25,44,16,716.789717ms,1706467110763548308
2000,0.25,44,17,700.603206ms,1706467111480417385
2000,0.25,44,18,793.473053ms,1706467112181090015
2000,0.25,44,19,599.699723ms,1706467112974625795
2000,0.25,7,0,2.816470564s,1706467113580431420
2000,0.25,7,1,1.999767413s,1706467116397001291
2000,0.25,7,2,2.267697939s,1706467118396847939
2000,0.25,7,3,2.887701636s,1706467120664620758
2000,0.25,7,4,2.714762828s,1706467123552396742
2000,0.25,7,5,2.613891425s,1706467126267210047
2000,0.25,7,6,2.400208255s,1706467128881178375
2000,0.25,7,7,2.28736671s,1706467131281461422
2000,0.25,7,8,3.094412792s,1706467133568878723
2000,0.25,7,9,2.769110186s,1706467136663348294
2000,0.25,7,10,3.208296154s,1706467139432512834
2000,0.25,7,11,2.375221001s,1706467142640862872
2000,0.25,7,12,2.717584263s,1706467145016134139
2000,0.25,7,13,2.381953665s,1706467147733768647
2000,0.25,7,14,2.146476989s,1706467150115785064
2000,0.25,7,15,2.150071749s,1706467152262351824
2000,0.25,7,16,1.845874149s,1706467154412499101
2000,0.25,7,17,1.795406127s,1706467156258422948
2000,0.25,7,18,2.026257247s,1706467158053880753
2000,0.25,7,19,1.864589743s,1706467160080219972
2000,0.50,10,0,2.309535892s,1706467161956083583
2000,0.50,10,1,2.385358147s,1706467164265723613
2000,0.50,10,2,2.197609264s,1706467166651168273
2000,0.50,10,3,2.462780863s,1706467168848827156
2000,0.50,10,4,2.194561104s,1706467171311693754
2000,0.50,10,5,3.515387092s,1706467173506304494
2000,0.50,10,6,3.324932124s,1706467177021752062
2000,0.50,10,7,2.909175791s,1706467180346776681
2000,0.50,10,8,3.197211667s,1706467183256025465
2000,0.50,10,9,2.838176439s,1706467186453296259
2000,0.50,10,10,2.787851759s,1706467189291562218
2000,0.50,10,11,2.450987261s,1706467192079506994
2000,0.50,10,12,2.714372934s,1706467194530570954
2000,0.50,10,13,3.084112461s,1706467197245027989
2000,0.50,10,14,2.716636371s,1706467200329188536
2000,0.50,10,15,2.894551124s,1706467203045881899
2000,0.50,10,16,2.635118074s,1706467205940482204
2000,0.50,10,17,2.998814881s,1706467208575683279
2000,0.50,10,18,2.771698609s,1706467211574563337
2000,0.50,10,19,2.693574947s,1706467214346311374
2000,0.50,44,0,1.210646756s,1706467217049209580
2000,0.50,44,1,1.133039905s,1706467218259940667
2000,0.50,44,2,1.117039198s,1706467219393060476
2000,0.50,44,3,1.257244699s,1706467220510170367
2000,0.50,44,4,1.253722663s,1706467221767505149
2000,0.50,44,5,1.180536101s,1706467223021275376
2000,0.50,44,6,1.1289853s,1706467224201872475
2000,0.50,44,7,1.217613859s,1706467225330940513
2000,0.50,44,8,1.38825946s,1706467226548626204
2000,0.50,44,9,1.202700355s,1706467227936954320
2000,0.50,44,10,1.249085916s,1706467229139724141
2000,0.50,44,11,1.170603449s,1706467230388863478
2000,0.50,44,12,1.209404656s,1706467231559551813
2000,0.50,44,13,1.320350076s,1706467232769026594
2000,0.50,44,14,1.264345109s,1706467234089460615
2000,0.50,44,15,1.180077333s,1706467235353877844
2000,0.50,44,16,1.389772157s,1706467236534036530
2000,0.50,44,17,1.425844703s,1706467237923892161
2000,0.50,44,18,1.198759049s,1706467239349806831
2000,0.50,44,19,1.143398146s,1706467240548636891
2000,0.50,7,0,3.636853854s,1706467241701156938
2000,0.50,7,1,3.514377336s,1706467245338103052
2000,0.50,7,2,2.658749654s,1706467248852555186
2000,0.50,7,3,3.607473722s,1706467251511359953
2000,0.50,7,4,3.105717146s,1706467255118915503
2000,0.50,7,5,3.374635016s,1706467258224711398
2000,0.50,7,6,3.489158133s,1706467261599436575
2000,0.50,7,7,3.405459793s,1706467265088645921
2000,0.50,7,8,2.416420428s,1706467268494161920
2000,0.50,7,9,2.440698491s,1706467270910639334
2000,0.50,7,10,2.877562249s,1706467273351414422
2000,0.50,7,11,3.055120449s,1706467276229057356
2000,0.50,7,12,2.614202021s,1706467279284252498
2000,0.50,7,13,2.700210631s,1706467281898674037
2000,0.50,7,14,2.308444954s,1706467284598960417
2000,0.50,7,15,2.724830956s,1706467286907488168
2000,0.50,7,16,2.295120603s,1706467289632397217
2000,0.50,7,17,2.372407894s,1706467291927596663
2000,0.50,7,18,2.28542998s,1706467294300067905
2000,0.50,7,19,3.492785741s,1706467296585563271
2000,0.75,10,0,3.345452682s,1706467300090798718
2000,0.75,10,1,3.64806223s,1706467303436314537
2000,0.75,10,2,3.193550112s,1706467307084455197
2000,0.75,10,3,2.606577136s,1706467310278056964
2000,0.75,10,4,2.87966379s,1706467312884707285
2000,0.75,10,5,2.803956283s,1706467315764448223
2000,0.75,10,6,3.741244166s,1706467318568478716
2000,0.75,10,7,3.560211998s,1706467322309799539
2000,0.75,10,8,3.963998668s,1706467325870084505
2000,0.75,10,9,2.988366649s,1706467329834160195
2000,0.75,10,10,2.663852859s,1706467332822605757
2000,0.75,10,11,3.129310603s,1706467335486541453
2000,0.75,10,12,2.954030977s,1706467338615901158
2000,0.75,10,13,3.060267301s,1706467341569988025
2000,0.75,10,14,2.906397244s,1706467344630323563
2000,0.75,10,15,3.172211691s,1706467347536791568
2000,0.75,10,16,3.196528632s,1706467350709057684
2000,0.75,10,17,2.931353345s,1706467353905653482
2000,0.75,10,18,3.023420099s,1706467356837080686
2000,0.75,10,19,2.697392303s,1706467359860569260
2000,0.75,44,0,2.030685708s,1706467362567199563
2000,0.75,44,1,1.7220956s,1706467364597957025
2000,0.75,44,2,1.731434092s,1706467366320142904
2000,0.75,44,3,1.908415394s,1706467368051655043
2000,0.75,44,4,1.716080211s,1706467369960150461
2000,0.75,44,5,1.661676516s,1706467371676403845
2000,0.75,44,6,1.702800425s,1706467373338169027
2000,0.75,44,7,1.761723514s,1706467375041036376
2000,0.75,44,8,2.008226693s,1706467376802826220
2000,0.75,44,9,2.30192983s,1706467378811135072
2000,0.75,44,10,2.277861157s,1706467381113120835
2000,0.75,44,11,2.080657096s,1706467383391061650
2000,0.75,44,12,1.876358184s,1706467385471918032
2000,0.75,44,13,2.093920793s,1706467387348346888
2000,0.75,44,14,2.391267211s,1706467389442336811
2000,0.75,44,15,1.839383413s,1706467391833678406
2000,0.75,44,16,2.179580622s,1706467393673131914
2000,0.75,44,17,1.92976831s,1706467395852761612
2000,0.75,44,18,1.971696666s,1706467397782598701
2000,0.75,44,19,2.517818642s,1706467399754367768
2000,0.75,7,0,5.258493873s,1706467402282423440
2000,0.75,7,1,4.894964619s,1706467407540977651
2000,0.75,7,2,4.726463353s,1706467412436026562
2000,0.75,7,3,4.654501801s,1706467417162566813
2000,0.75,7,4,5.222587781s,1706467421817149219
2000,0.75,7,5,4.511717671s,1706467427039791796
2000,0.75,7,6,4.292620959s,1706467431551590212
2000,0.75,7,7,4.109946035s,1706467435844293448
2000,0.75,7,8,4.033063948s,1706467439954294034
2000,0.75,7,9,4.594843114s,1706467443987411439
2000,0.75,7,10,4.396668431s,1706467448582300344
2000,0.75,7,11,4.313153669s,1706467452979027137
2000,0.75,7,12,4.301491142s,1706467457292267222
2000,0.75,7,13,4.192816161s,1706467461593817026
2000,0.75,7,14,4.596267594s,1706467465786688269
2000,0.75,7,15,5.32393424s,1706467470383011374
2000,0.75,7,16,5.597749434s,1706467475706998221
2000,0.75,7,17,6.078488594s,1706467481304829244
